,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,VSA,Sch1,Sch2,Sch3,Sch4,SchNA
1694,25-34,1,University degree,UK,White,31.0,45.0,39.0,52.0,49.0,-1.37983,-1.18084,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1695,45-54,0,Masters degree,UK,White,27.0,38.0,46.0,41.0,39.0,1.29221,-0.21575,1,1,0,1,1,CL3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
1696,35-44,0,Professional certificate/ diploma,UK,White,31.0,44.0,45.0,42.0,37.0,0.88113,-0.21575,1,0,0,0,1,CL1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1697,18-24,0,"Some college or university, no certificate or degree",USA,White,37.0,27.0,43.0,45.0,39.0,-0.71126,-0.52593,1,0,0,1,1,CL4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
1698,55-64,0,Doctorate degree,UK,White,25.0,40.0,51.0,35.0,49.0,-0.21712,0.07987,1,0,0,1,1,CL2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1699,45-54,1,University degree,UK,White,42.0,36.0,51.0,42.0,45.0,0.52975,-0.84637,1,0,0,1,1,CL0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1700,25-34,1,Masters degree,USA,White,21.0,45.0,51.0,42.0,42.0,-0.21712,0.07987,1,1,0,1,1,CL3,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1
1701,18-24,0,"Some college or university, no certificate or degree",USA,White,49.0,33.0,58.0,31.0,27.0,1.86203,0.40148,1,1,0,1,1,CL4,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1
1702,35-44,1,University degree,USA,White,54.0,34.0,58.0,48.0,42.0,1.29221,1.92173,1,0,0,1,1,CL6,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1
1703,25-34,1,Professional certificate/ diploma,UK,White,30.0,43.0,32.0,45.0,48.0,-0.71126,-0.84637,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1704,18-24,0,"Some college or university, no certificate or degree",USA,White,32.0,35.0,42.0,45.0,33.0,-0.21712,-0.52593,1,1,1,1,1,CL2,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1
1705,18-24,0,Left school at 18 years,Canada,White,40.0,41.0,46.0,37.0,35.0,0.52975,0.07987,1,1,0,1,1,CL6,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1
1706,55-64,0,"Some college or university, no certificate or degree",UK,White,42.0,27.0,38.0,38.0,28.0,0.52975,0.07987,1,1,1,1,1,CL6,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1707,18-24,0,University degree,UK,White,27.0,42.0,36.0,39.0,53.0,-0.21712,0.07987,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1708,18-24,1,Professional certificate/ diploma,UK,White,31.0,45.0,42.0,49.0,41.0,0.52975,-0.84637,1,0,0,0,1,CL2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1709,35-44,1,University degree,UK,White,31.0,46.0,40.0,45.0,49.0,0.19268,-0.21575,1,0,0,0,1,CL1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1710,45-54,1,University degree,UK,White,26.0,48.0,40.0,49.0,41.0,-0.21712,-0.52593,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1711,35-44,1,Left school at 18 years,UK,White,28.0,34.0,51.0,37.0,44.0,-0.71126,-0.21575,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1712,25-34,1,University degree,UK,White,36.0,51.0,50.0,44.0,41.0,1.29221,1.2247,1,0,0,0,1,CL2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
1713,35-44,1,Masters degree,UK,White,28.0,44.0,40.0,36.0,44.0,-0.71126,-0.21575,1,1,1,1,1,CL2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1714,35-44,1,Doctorate degree,UK,Other,17.0,51.0,46.0,47.0,56.0,0.88113,-0.21575,1,1,0,0,1,CL4,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1
1715,45-54,1,Left school at 16 years,UK,White,35.0,38.0,34.0,51.0,51.0,-1.37983,-1.18084,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1716,45-54,0,Professional certificate/ diploma,UK,White,48.0,43.0,50.0,38.0,48.0,-0.71126,-0.21575,1,0,0,1,1,CL1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1717,45-54,0,Masters degree,UK,White,34.0,45.0,42.0,38.0,35.0,-0.21712,-0.52593,1,0,1,0,1,CL1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1718,35-44,1,Masters degree,UK,Other,40.0,34.0,53.0,48.0,46.0,-0.71126,-0.21575,1,0,0,0,1,CL1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1719,45-54,0,Professional certificate/ diploma,UK,White,25.0,42.0,43.0,37.0,43.0,-0.21712,-0.52593,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1720,25-34,1,University degree,UK,White,36.0,37.0,46.0,49.0,31.0,-0.71126,0.07987,1,0,1,0,1,CL1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1721,25-34,1,University degree,UK,White,40.0,47.0,38.0,57.0,50.0,-1.37983,-1.54858,0,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1722,25-34,1,Left school at 18 years,UK,White,31.0,41.0,28.0,47.0,49.0,0.52975,-0.84637,1,0,0,0,1,CL1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1723,45-54,0,University degree,UK,White,35.0,47.0,51.0,49.0,53.0,1.29221,0.7654,1,1,0,0,1,CL1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1724,55-64,0,Professional certificate/ diploma,UK,White,19.0,39.0,36.0,47.0,45.0,-0.21712,-0.84637,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1725,45-54,1,Professional certificate/ diploma,UK,White,24.0,41.0,42.0,45.0,46.0,-1.37983,-0.84637,1,0,0,0,1,CL1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1726,25-34,1,Left school at 16 years,UK,White,25.0,31.0,-2.21069,54.0,46.0,-2.55524,-2.07848,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1727,25-34,1,Masters degree,UK,White,37.0,42.0,50.0,38.0,38.0,-2.55524,-0.84637,1,1,1,0,1,CL2,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1
1728,18-24,1,Left school at 16 years,UK,White,21.0,42.0,33.0,54.0,47.0,-0.21712,-1.18084,1,0,0,0,1,CL0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1729,45-54,0,Masters degree,UK,White,28.0,33.0,43.0,40.0,39.0,-0.21712,-0.52593,1,0,0,0,1,CL1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1730,18-24,0,"Some college or university, no certificate or degree",Other,White,18.0,46.0,46.0,44.0,52.0,-2.55524,-0.21575,1,0,1,1,1,CL5,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1
1731,25-34,1,"Some college or university, no certificate or degree",UK,White,42.0,30.0,41.0,43.0,36.0,-0.21712,0.7654,1,1,1,1,1,CL3,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1
1732,45-54,0,Masters degree,UK,White,32.0,38.0,48.0,42.0,43.0,-0.21712,-0.21575,1,1,0,1,1,CL3,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1
1733,25-34,0,Professional certificate/ diploma,UK,White,40.0,34.0,40.0,35.0,50.0,0.19268,-1.18084,1,1,1,0,1,CL2,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
1734,45-54,0,Professional certificate/ diploma,UK,White,27.0,38.0,35.0,43.0,43.0,-1.37983,-1.54858,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1735,45-54,1,Professional certificate/ diploma,UK,White,26.0,45.0,42.0,49.0,51.0,0.19268,0.07987,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1736,25-34,1,Masters degree,UK,White,16.0,42.0,-2.21069,55.0,54.0,-0.21712,-0.52593,1,0,0,0,1,CL2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
1737,35-44,0,Professional certificate/ diploma,UK,White,23.0,46.0,48.0,51.0,44.0,-0.71126,0.7654,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1738,45-54,0,Professional certificate/ diploma,UK,White,24.0,38.0,45.0,46.0,42.0,-0.21712,-0.52593,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1739,55-64,1,-2.43591,UK,White,34.0,41.0,41.0,49.0,46.0,-0.71126,-0.52593,1,0,0,1,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1740,25-34,1,Professional certificate/ diploma,UK,White,38.0,40.0,43.0,45.0,42.0,-0.71126,-1.18084,1,0,1,0,1,CL2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1741,45-54,1,University degree,UK,White,27.0,42.0,42.0,42.0,49.0,-1.37983,-2.07848,1,0,0,1,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1742,25-34,1,University degree,USA,White,50.0,44.0,52.0,32.0,42.0,-1.37983,-1.18084,1,0,0,1,1,CL6,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1
1743,35-44,0,University degree,UK,White,22.0,45.0,53.0,39.0,38.0,0.52975,0.7654,1,1,1,0,1,CL2,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1
1744,35-44,1,Masters degree,UK,White,30.0,43.0,42.0,41.0,48.0,-0.21712,-0.84637,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1745,55-64,1,"Some college or university, no certificate or degree",UK,White,31.0,33.0,36.0,46.0,42.0,-0.71126,-0.52593,1,0,0,0,0,CL0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1746,25-34,1,Left school at 16 years,UK,White,20.0,46.0,39.0,56.0,55.0,-1.37983,-0.84637,1,0,0,1,1,CL0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1747,35-44,1,Masters degree,UK,Black,33.0,36.0,42.0,44.0,43.0,-0.21712,-1.18084,0,0,0,0,1,CL0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1748,45-54,1,"Some college or university, no certificate or degree",UK,White,37.0,45.0,49.0,52.0,41.0,0.19268,-0.21575,1,0,0,1,1,CL0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1749,18-24,0,University degree,USA,White,49.0,35.0,60.0,60.0,36.0,0.88113,1.92173,1,1,0,1,1,CL6,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1750,25-34,1,Left school at 17 years,USA,White,58.0,37.0,43.0,30.0,26.0,0.88113,-0.21575,1,1,0,1,1,CL3,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1
1751,45-54,0,Left school at 16 years,UK,White,33.0,43.0,40.0,39.0,45.0,-0.21712,-0.21575,1,0,0,1,1,CL0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1752,25-34,1,University degree,USA,White,54.0,44.0,55.0,36.0,37.0,1.29221,1.2247,1,1,0,1,1,CL6,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1
1753,25-34,0,University degree,UK,White,29.0,46.0,41.0,55.0,49.0,0.52975,-0.52593,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1754,25-34,1,Professional certificate/ diploma,UK,White,34.0,50.0,46.0,44.0,39.0,0.88113,0.07987,1,1,1,1,1,CL2,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1
1755,18-24,0,"Some college or university, no certificate or degree",USA,White,26.0,41.0,49.0,27.0,30.0,0.88113,1.92173,1,0,0,0,1,CL6,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
1756,18-24,1,Left school at 18 years,USA,White,46.0,49.0,59.0,40.0,49.0,0.52975,0.7654,1,0,0,0,1,CL6,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1
1757,18-24,0,Left school at 18 years,USA,White,43.0,40.0,55.0,47.0,29.0,0.52975,0.40148,1,1,1,1,1,CL6,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1
1758,35-44,0,Professional certificate/ diploma,UK,White,46.0,37.0,29.0,41.0,47.0,-1.37983,-2.07848,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1759,45-54,0,Masters degree,-0.09765,White,27.0,37.0,47.0,38.0,49.0,1.86203,0.40148,1,1,1,1,1,CL3,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1
1760,35-44,0,Masters degree,Other,White,33.0,27.0,46.0,41.0,44.0,-0.21712,-1.54858,1,0,0,0,1,CL5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1761,45-54,1,Professional certificate/ diploma,UK,White,30.0,42.0,47.0,34.0,48.0,0.19268,-0.21575,1,0,0,0,1,CL1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1762,35-44,1,Professional certificate/ diploma,UK,White,33.0,36.0,45.0,41.0,47.0,0.88113,0.40148,1,0,0,0,1,CL2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1763,18-24,0,"Some college or university, no certificate or degree",USA,White,41.0,32.0,46.0,28.0,31.0,-0.71126,0.7654,1,0,0,0,1,CL6,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1
1764,18-24,1,University degree,Other,White,28.0,32.0,57.0,45.0,57.0,-0.21712,1.2247,1,1,1,1,1,CL4,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1765,35-44,0,Left school at 16 years,UK,White,45.0,38.0,47.0,45.0,35.0,0.88113,1.2247,1,1,1,1,1,CL5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
1766,25-34,1,"Some college or university, no certificate or degree",USA,White,41.0,52.0,55.0,41.0,48.0,-0.71126,1.2247,1,1,0,1,1,CL5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
1767,25-34,1,University degree,USA,White,44.0,31.0,54.0,58.0,44.0,-0.71126,-0.52593,1,0,0,0,1,CL5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1768,18-24,0,"Some college or university, no certificate or degree",USA,White,39.0,26.0,47.0,51.0,56.0,-1.37983,-0.52593,1,1,0,0,1,CL6,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1
1769,25-34,1,"Some college or university, no certificate or degree",Other,White,45.0,33.0,54.0,43.0,37.0,-0.21712,-0.84637,1,1,0,0,1,CL5,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1
1770,35-44,1,Professional certificate/ diploma,UK,White,28.0,43.0,38.0,47.0,42.0,-0.71126,-0.21575,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1771,25-34,0,University degree,USA,White,31.0,46.0,46.0,46.0,42.0,0.88113,1.92173,1,1,0,1,1,CL4,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1772,55-64,0,"Some college or university, no certificate or degree",USA,White,33.0,30.0,45.0,34.0,48.0,0.52975,-0.84637,1,1,1,1,1,CL1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1
1773,18-24,0,Left school at 18 years,USA,Mixed-White/Black,32.0,48.0,53.0,43.0,38.0,0.52975,1.2247,1,1,0,1,1,CL6,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1774,25-34,1,Masters degree,USA,White,45.0,44.0,43.0,35.0,36.0,0.88113,1.92173,1,1,1,1,1,CL6,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1775,18-24,1,Left school at 18 years,Republic of Ireland,White,44.0,37.0,49.0,46.0,34.0,-0.71126,0.40148,0,0,0,0,1,CL6,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1
1776,18-24,0,"Some college or university, no certificate or degree",USA,White,27.0,43.0,49.0,46.0,45.0,-0.71126,-0.52593,1,0,0,0,1,CL3,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1
1777,18-24,1,University degree,USA,White,44.0,32.0,55.0,45.0,49.0,0.88113,1.92173,1,0,0,1,1,CL6,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1
1778,45-54,1,Left school at 16 years,UK,White,46.0,35.0,34.0,41.0,35.0,1.86203,1.92173,1,1,1,1,1,CL2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1779,18-24,1,University degree,USA,White,35.0,42.0,46.0,26.0,47.0,0.88113,0.7654,1,0,0,0,1,CL3,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1
1780,45-54,0,"Some college or university, no certificate or degree",USA,White,33.0,40.0,48.0,45.0,40.0,0.88113,1.2247,1,1,1,1,1,CL2,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1
1781,18-24,1,University degree,USA,White,49.0,35.0,-2.09015,34.0,34.0,0.19268,0.40148,1,1,1,1,1,CL3,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1
1782,18-24,0,Left school at 18 years,Canada,White,23.0,36.0,35.0,32.0,50.0,-0.71126,0.07987,1,0,0,0,1,CL2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1783,25-34,1,Left school at 17 years,UK,White,32.0,43.0,51.0,46.0,50.0,0.88113,0.40148,1,1,0,0,1,CL5,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1
1784,25-34,1,"Some college or university, no certificate or degree",UK,Mixed-White/Black,48.0,34.0,40.0,36.0,35.0,1.29221,1.92173,1,1,1,1,1,CL0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1
1785,18-24,0,"Some college or university, no certificate or degree",USA,Black,46.0,32.0,43.0,42.0,32.0,0.19268,0.40148,1,0,0,0,1,CL5,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1
1786,25-34,1,Masters degree,UK,White,34.0,36.0,43.0,46.0,44.0,-1.37983,-1.54858,1,0,0,0,1,CL3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1787,18-24,0,"Some college or university, no certificate or degree",USA,White,29.0,59.0,57.0,43.0,36.0,0.52975,1.2247,1,0,0,0,1,CL6,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1
1788,18-24,0,University degree,USA,White,41.0,33.0,47.0,48.0,37.0,-0.21712,1.2247,1,0,0,0,1,CL3,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1
1789,45-54,1,University degree,Other,White,32.0,32.0,45.0,39.0,46.0,-0.71126,-0.52593,1,1,1,0,1,CL1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
1790,18-24,0,"Some college or university, no certificate or degree",USA,White,36.0,39.0,59.0,36.0,30.0,1.86203,1.92173,1,1,0,0,1,CL6,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1
1791,18-24,0,Left school at 17 years,USA,White,37.0,42.0,49.0,35.0,39.0,1.86203,0.07987,1,1,0,1,1,CL5,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1
1792,35-44,1,Doctorate degree,USA,White,33.0,39.0,51.0,44.0,55.0,-1.37983,-1.54858,1,1,1,1,1,CL2,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
1793,18-24,0,University degree,USA,White,42.0,29.0,57.0,39.0,57.0,0.19268,1.2247,1,1,0,0,1,CL6,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1
1794,18-24,0,"Some college or university, no certificate or degree",USA,White,31.0,39.0,50.0,54.0,38.0,-0.71126,-0.84637,1,1,0,1,1,CL6,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1
1795,18-24,1,"Some college or university, no certificate or degree",USA,White,44.0,27.0,60.0,44.0,36.0,1.86203,1.2247,0,0,0,0,1,CL5,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
1796,25-34,0,University degree,Other,White,36.0,44.0,53.0,40.0,47.0,0.19268,1.2247,1,1,1,1,1,CL6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1797,35-44,1,Left school at 16 years,UK,White,43.0,36.0,-2.09015,38.0,27.0,-0.21712,-0.52593,1,1,1,1,1,CL6,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1
1798,18-24,0,"Some college or university, no certificate or degree",USA,White,39.0,39.0,57.0,45.0,30.0,1.29221,0.7654,1,0,0,0,1,CL3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1799,18-24,0,University degree,USA,White,50.0,29.0,46.0,29.0,36.0,0.88113,0.7654,1,1,0,1,1,CL3,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1
1800,55-64,0,Masters degree,UK,White,30.0,51.0,32.0,36.0,52.0,0.88113,0.40148,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1801,45-54,0,"Some college or university, no certificate or degree",USA,White,56.0,31.0,46.0,26.0,20.0,-0.21712,1.2247,1,1,0,1,1,CL1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1
1802,25-34,0,Doctorate degree,USA,White,41.0,50.0,60.0,51.0,53.0,0.52975,1.92173,1,0,0,1,1,CL6,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1
1803,18-24,0,Masters degree,USA,Other,28.0,43.0,55.0,50.0,43.0,1.29221,0.40148,1,1,0,1,1,CL6,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1
1804,18-24,0,"Some college or university, no certificate or degree",USA,White,34.0,51.0,53.0,45.0,34.0,0.88113,0.7654,1,0,0,1,1,CL4,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1805,18-24,0,Professional certificate/ diploma,USA,Other,40.0,39.0,55.0,51.0,37.0,0.52975,0.07987,1,0,0,0,1,CL4,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
1806,18-24,0,"Some college or university, no certificate or degree",USA,White,44.0,36.0,52.0,46.0,38.0,0.52975,1.2247,1,0,0,0,1,CL5,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1
1807,35-44,1,Professional certificate/ diploma,USA,White,36.0,34.0,40.0,42.0,33.0,0.52975,-1.18084,1,1,0,1,1,CL6,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1
1808,35-44,0,University degree,USA,Other,34.0,33.0,54.0,39.0,29.0,0.52975,1.2247,1,1,1,1,1,CL6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1809,18-24,1,Masters degree,UK,Black,40.0,34.0,42.0,44.0,39.0,-1.37983,-1.54858,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1810,18-24,1,Left school at 17 years,USA,White,48.0,47.0,53.0,33.0,43.0,0.88113,1.92173,1,1,0,1,1,CL6,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
1811,18-24,0,University degree,USA,White,30.0,31.0,53.0,35.0,48.0,0.52975,1.92173,1,0,0,1,1,CL6,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
1812,18-24,0,"Some college or university, no certificate or degree",USA,White,22.0,34.0,53.0,43.0,55.0,-0.71126,-0.21575,1,1,0,0,1,CL6,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1
1813,25-34,1,Left school at 18 years,Other,White,49.0,39.0,49.0,34.0,32.0,0.88113,1.92173,1,1,0,1,1,CL2,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1
1814,25-34,0,University degree,Other,-0.50212,29.0,44.0,47.0,42.0,38.0,1.29221,1.2247,1,1,1,1,1,CL1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
1815,35-44,1,University degree,Canada,White,45.0,35.0,59.0,40.0,51.0,0.19268,1.2247,1,0,0,0,1,CL6,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1
1816,18-24,1,Masters degree,UK,White,37.0,42.0,39.0,53.0,48.0,-0.71126,-1.18084,1,1,1,1,1,CL3,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1
1817,45-54,0,University degree,UK,White,20.0,40.0,47.0,38.0,41.0,0.52975,0.40148,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1818,18-24,1,"Some college or university, no certificate or degree",USA,Other,35.0,31.0,48.0,50.0,44.0,0.88113,0.7654,1,1,0,1,1,CL6,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1
1819,25-34,1,University degree,USA,White,37.0,44.0,50.0,39.0,41.0,1.86203,0.7654,1,0,0,1,1,CL6,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1
1820,18-24,0,Masters degree,USA,White,14.0,55.0,54.0,45.0,51.0,-0.21712,1.2247,1,1,1,1,1,CL5,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1
1821,18-24,0,"Some college or university, no certificate or degree",USA,White,51.0,25.0,55.0,39.0,21.0,1.86203,-0.21575,1,0,0,1,1,CL6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1822,45-54,1,"Some college or university, no certificate or degree",USA,White,49.0,39.0,49.0,46.0,37.0,1.86203,-0.52593,1,0,0,0,1,CL4,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1
1823,18-24,0,"Some college or university, no certificate or degree",USA,White,28.0,42.0,57.0,36.0,36.0,-0.21712,0.40148,1,1,0,1,1,CL6,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1
1824,18-24,1,"Some college or university, no certificate or degree",USA,White,48.0,31.0,53.0,41.0,24.0,0.88113,-0.21575,1,1,1,1,1,CL3,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1
1825,25-34,0,University degree,UK,-0.50212,31.0,29.0,42.0,41.0,39.0,0.52975,0.40148,1,0,0,0,0,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1826,18-24,0,University degree,USA,White,36.0,32.0,47.0,34.0,42.0,-0.21712,-0.84637,1,1,0,1,1,CL6,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1
1827,18-24,1,University degree,USA,White,38.0,38.0,52.0,51.0,42.0,0.88113,0.07987,1,0,0,1,1,CL6,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1
1828,25-34,1,University degree,USA,White,26.0,29.0,47.0,45.0,44.0,-0.21712,0.7654,1,1,0,1,1,CL5,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1
